sale_id,employee_id,product,category,amount,quantity,sale_date,region
2368,241,Keyboard,Accessories,10910,5,2021-08-09,North
2369,241,Keyboard,Accessories,1633,1,2024-12-14,West
2370,241,Headphones,Accessories,7341,3,2022-11-29,North
2371,241,Tablet,Electronics,39848,2,2020-03-20,East
2372,241,Printer,Electronics,14760,1,2022-08-27,East
2373,241,Phone,Electronics,103483,4,2024-04-19,West
2374,241,Desk,Furniture,23211,2,2024-05-30,East
2375,241,Desk,Furniture,55757,5,2023-12-12,South
2376,241,Tablet,Electronics,20539,1,2024-01-01,East
2377,241,Keyboard,Accessories,4415,2,2020-09-11,South
2378,241,Keyboard,Accessories,2370,1,2020-03-15,North
2379,241,Chair,Furniture,4532,1,2024-05-25,East
2380,241,Chair,Furniture,9388,2,2022-06-23,North
2381,242,Table,Furniture,15581,1,2022-07-29,South
2382,242,Chair,Furniture,20079,5,2022-11-19,West
2383,242,Keyboard,Accessories,2050,1,2022-04-02,East
2384,242,Printer,Electronics,34661,2,2023-03-11,South
2385,242,Sofa,Furniture,137857,5,2022-08-21,South
2386,242,Phone,Electronics,124645,4,2023-03-02,West
2387,242,Desk,Furniture,32701,4,2022-10-07,South
2388,242,Desk,Furniture,40424,5,2023-02-17,West
2389,242,Desk,Furniture,19854,2,2022-02-22,East
2390,242,Desk,Furniture,47833,4,2022-12-08,South
2391,242,Laptop,Electronics,316966,5,2023-12-22,South
2392,242,Phone,Electronics,174322,5,2024-09-25,South
2393,242,Headphones,Accessories,3597,1,2023-05-25,North
2394,243,Printer,Electronics,62972,4,2021-03-17,North
2395,243,Keyboard,Accessories,1896,1,2023-06-05,South
2396,243,Keyboard,Accessories,1853,1,2019-10-23,North
2397,243,Tablet,Electronics,92032,5,2021-10-03,East
2398,243,Headphones,Accessories,3096,1,2024-05-29,East
2399,243,Headphones,Accessories,6857,2,2024-08-25,South
2400,243,Desk,Furniture,27463,3,2021-05-04,West
2401,243,Mouse,Accessories,3717,3,2018-11-12,South
2402,243,Tablet,Electronics,93783,4,2021-03-15,North
2403,243,Table,Furniture,15243,1,2019-09-29,South
2404,243,Phone,Electronics,99534,3,2024-07-09,West
2405,243,Phone,Electronics,24397,1,2023-05-23,North
2406,244,Monitor,Electronics,41124,3,2019-08-12,West
2407,244,Table,Furniture,52972,3,2024-09-17,North
2408,244,Keyboard,Accessories,8932,4,2019-01-18,East
2409,244,Desk,Furniture,34096,3,2019-07-28,West
2410,244,Headphones,Accessories,5370,2,2019-05-21,South
2411,244,Sofa,Furniture,84134,3,2023-02-06,West
2412,244,Printer,Electronics,48245,3,2019-02-13,West
2413,244,Sofa,Furniture,64396,3,2019-01-21,West
2414,244,Phone,Electronics,30748,1,2024-11-19,North
2415,244,Printer,Electronics,12912,1,2019-05-02,North
2416,244,Tablet,Electronics,17186,1,2021-05-27,East
2417,244,Chair,Furniture,9743,2,2023-09-23,East
2418,244,Keyboard,Accessories,9263,5,2021-02-01,East
2419,244,Mouse,Accessories,3364,2,2024-04-11,South
2420,244,Table,Furniture,63186,5,2022-01-08,West
2421,245,Desk,Furniture,20382,2,2024-09-05,South
2422,245,Table,Furniture,66920,4,2023-03-18,West
2423,245,Monitor,Electronics,48690,5,2023-02-24,East
2424,245,Table,Furniture,45804,3,2023-09-17,South
2425,245,Monitor,Electronics,19773,2,2024-10-17,South
2426,245,Table,Furniture,60750,4,2024-07-04,East
2427,245,Headphones,Accessories,9810,3,2024-05-24,West
2428,245,Monitor,Electronics,54201,4,2024-10-05,North
2429,245,Sofa,Furniture,107498,4,2023-05-23,West
2430,245,Chair,Furniture,5817,1,2024-09-13,East
2431,246,Table,Furniture,14208,1,2024-03-03,South
2432,246,Monitor,Electronics,68201,5,2023-10-18,East
2433,246,Desk,Furniture,21254,2,2024-09-19,East
2434,246,Desk,Furniture,42598,5,2024-04-02,North
2435,246,Laptop,Electronics,191092,3,2024-04-17,North
2436,246,Printer,Electronics,13699,1,2024-08-31,North
2437,246,Laptop,Electronics,224327,4,2023-10-24,North
2438,246,Headphones,Accessories,8372,3,2024-05-23,East
2439,246,Laptop,Electronics,404836,5,2024-04-17,North
2440,246,Laptop,Electronics,237850,3,2024-12-10,West
2441,246,Desk,Furniture,29656,3,2024-05-28,South
2442,246,Chair,Furniture,4299,1,2023-10-30,South
2443,246,Mouse,Accessories,5145,4,2023-11-11,West
2444,247,Keyboard,Accessories,4611,2,2024-09-28,West
2445,247,Desk,Furniture,18689,2,2023-03-30,West
2446,247,Tablet,Electronics,70203,4,2021-03-26,East
2447,247,Printer,Electronics,67622,5,2022-01-22,North
2448,247,Desk,Furniture,43692,5,2023-12-02,North
2449,247,Headphones,Accessories,5363,2,2023-12-02,West
2450,247,Tablet,Electronics,66531,3,2020-10-31,North
2451,247,Monitor,Electronics,24243,2,2024-08-28,North
2452,247,Mouse,Accessories,1615,1,2022-03-07,South
2453,247,Chair,Furniture,16340,3,2022-12-12,North
2454,247,Phone,Electronics,24080,1,2022-12-22,West
2455,248,Sofa,Furniture,88186,3,2022-03-28,North
2456,248,Phone,Electronics,60213,2,2022-03-17,South
2457,248,Printer,Electronics,50705,3,2022-04-07,North
2458,248,Phone,Electronics,25062,1,2020-08-02,North
2459,248,Monitor,Electronics,13020,1,2020-08-17,South
2460,248,Laptop,Electronics,63387,1,2024-03-17,East
2461,248,Phone,Electronics,77474,3,2020-07-10,East
2462,248,Desk,Furniture,54282,5,2022-04-04,South
2463,248,Sofa,Furniture,43558,2,2021-09-29,North
2464,248,Chair,Furniture,27533,5,2023-12-21,South
2465,248,Desk,Furniture,24097,3,2024-02-25,East
2466,248,Sofa,Furniture,44434,2,2024-10-23,East
2467,248,Printer,Electronics,28146,2,2020-11-24,South
2468,248,Sofa,Furniture,117019,4,2024-08-16,North
2469,248,Tablet,Electronics,67411,4,2024-05-03,West
2470,249,Desk,Furniture,41374,4,2023-03-15,North
2471,249,Chair,Furniture,5573,1,2024-10-16,North
2472,249,Monitor,Electronics,39009,3,2023-01-05,West
2473,249,Headphones,Accessories,3234,1,2024-03-23,East
2474,249,Table,Furniture,25275,2,2023-02-21,East
2475,249,Monitor,Electronics,10244,1,2024-03-23,North
2476,249,Keyboard,Accessories,4161,2,2024-07-30,South
2477,249,Sofa,Furniture,80945,4,2024-11-30,West
2478,249,Phone,Electronics,115675,4,2023-07-24,South
2479,250,Monitor,Electronics,36222,3,2024-09-24,West
2480,250,Monitor,Electronics,23024,2,2023-10-20,West
2481,250,Tablet,Electronics,106514,5,2023-12-27,South
2482,250,Printer,Electronics,24643,2,2024-01-20,East
2483,250,Printer,Electronics,70111,5,2024-12-10,West
2484,250,Desk,Furniture,39866,4,2023-07-16,East
2485,250,Headphones,Accessories,9407,3,2023-09-18,South
2486,250,Mouse,Accessories,5270,4,2024-01-22,South
2487,250,Printer,Electronics,12952,1,2024-02-26,East
2488,250,Sofa,Furniture,29122,1,2023-12-28,North
2489,250,Table,Furniture,27225,2,2023-09-19,West
2490,250,Phone,Electronics,34347,1,2024-12-27,East
2491,250,Headphones,Accessories,3534,1,2023-09-11,East
2492,251,Printer,Electronics,61810,4,2018-08-01,North
2493,251,Desk,Furniture,29492,3,2020-08-22,North
2494,251,Monitor,Electronics,52531,4,2023-01-19,West
2495,251,Monitor,Electronics,55260,5,2023-10-10,West
2496,251,Monitor,Electronics,60445,5,2023-02-02,West
2497,251,Headphones,Accessories,6225,2,2021-06-20,West
2498,251,Chair,Furniture,5959,1,2024-12-05,South
2499,251,Desk,Furniture,43288,4,2021-09-30,West
2500,251,Sofa,Furniture,24219,1,2023-07-26,South
2501,251,Phone,Electronics,53553,2,2019-04-03,North
2502,252,Laptop,Electronics,390885,5,2023-11-05,East
2503,252,Laptop,Electronics,414676,5,2022-01-17,North
2504,252,Headphones,Accessories,2525,1,2019-11-16,North
2505,252,Table,Furniture,51388,4,2021-01-06,West
2506,252,Chair,Furniture,23489,4,2023-10-02,South
2507,252,Table,Furniture,68458,4,2019-09-30,North
2508,252,Chair,Furniture,18514,4,2021-03-03,East
2509,252,Printer,Electronics,12368,1,2022-05-26,West
2510,252,Table,Furniture,58541,4,2024-07-26,South
2511,252,Phone,Electronics,128319,5,2022-05-23,West
2512,252,Table,Furniture,62509,5,2020-04-14,North
2513,253,Printer,Electronics,63615,5,2023-01-01,North
2514,253,Headphones,Accessories,5906,2,2024-12-21,East
2515,253,Table,Furniture,32016,2,2024-01-09,South
2516,253,Chair,Furniture,5418,1,2023-07-27,West
2517,253,Mouse,Accessories,3448,2,2022-12-16,East
2518,253,Sofa,Furniture,114710,5,2023-01-16,South
2519,253,Mouse,Accessories,1588,1,2024-05-23,East
2520,254,Chair,Furniture,5070,1,2022-08-23,West
2521,254,Headphones,Accessories,9858,3,2023-08-03,East
2522,254,Mouse,Accessories,1522,1,2022-07-31,East
2523,254,Mouse,Accessories,2454,2,2023-11-30,East
2524,254,Tablet,Electronics,59619,3,2022-09-02,West
2525,254,Phone,Electronics,135686,4,2023-04-13,North
2526,254,Phone,Electronics,65747,2,2024-07-07,North
2527,254,Chair,Furniture,8274,2,2022-07-03,West
2528,254,Keyboard,Accessories,3962,2,2024-12-22,East
2529,254,Phone,Electronics,32038,1,2023-09-05,North
2530,254,Tablet,Electronics,45596,2,2023-04-29,West
2531,254,Sofa,Furniture,100902,5,2023-09-14,North
2532,255,Tablet,Electronics,62319,3,2021-08-07,West
2533,255,Tablet,Electronics,22479,1,2021-06-16,West
2534,255,Sofa,Furniture,105430,4,2023-08-15,West
2535,255,Monitor,Electronics,45469,4,2020-09-06,South
2536,255,Phone,Electronics,50461,2,2024-12-05,West
2537,256,Monitor,Electronics,19977,2,2024-05-06,North
2538,256,Chair,Furniture,19343,4,2022-08-15,South
2539,256,Monitor,Electronics,12141,1,2020-03-15,East
2540,256,Headphones,Accessories,7639,3,2023-02-26,West
2541,256,Headphones,Accessories,10582,4,2024-02-21,East
2542,256,Headphones,Accessories,6023,2,2020-01-04,West
2543,256,Phone,Electronics,60029,2,2021-03-15,West
2544,256,Headphones,Accessories,17363,5,2024-01-16,South
2545,256,Keyboard,Accessories,6922,4,2019-10-24,South
2546,256,Keyboard,Accessories,4458,2,2024-01-09,West
2547,256,Sofa,Furniture,42656,2,2021-12-19,West
2548,256,Keyboard,Accessories,3794,2,2022-03-26,West
2549,257,Keyboard,Accessories,7168,3,2020-11-20,East
2550,257,Table,Furniture,76151,5,2022-11-02,West
2551,257,Printer,Electronics,17452,1,2023-03-05,West
2552,257,Printer,Electronics,35547,2,2020-11-18,North
2553,257,Monitor,Electronics,12968,1,2024-12-17,East
2554,257,Monitor,Electronics,38262,3,2023-04-10,North
2555,257,Keyboard,Accessories,3349,2,2021-09-15,North
2556,258,Phone,Electronics,61023,2,2024-05-03,North
2557,258,Sofa,Furniture,28577,1,2024-11-19,East
2558,258,Phone,Electronics,140018,4,2024-06-03,South
2559,258,Headphones,Accessories,6672,2,2024-09-11,South
2560,258,Headphones,Accessories,5917,2,2024-05-13,West
2561,258,Mouse,Accessories,7743,5,2024-08-01,South
2562,259,Sofa,Furniture,104194,4,2024-09-26,West
2563,259,Printer,Electronics,63670,5,2024-03-25,North
2564,259,Tablet,Electronics,19609,1,2023-10-07,West
2565,259,Sofa,Furniture,53127,2,2024-08-16,South
2566,259,Headphones,Accessories,8994,3,2024-03-18,East
2567,259,Monitor,Electronics,19665,2,2023-11-22,West
2568,259,Table,Furniture,65121,4,2024-11-12,South
2569,259,Chair,Furniture,21464,5,2024-06-28,East
2570,259,Sofa,Furniture,51980,2,2024-06-02,East
2571,259,Monitor,Electronics,10066,1,2024-08-29,West
2572,259,Chair,Furniture,20677,5,2024-08-24,North
2573,259,Keyboard,Accessories,1650,1,2024-05-20,South
2574,260,Phone,Electronics,101649,4,2019-11-17,West
2575,260,Laptop,Electronics,249102,3,2021-11-04,North
2576,260,Desk,Furniture,32058,3,2019-04-24,West
2577,260,Tablet,Electronics,95106,5,2019-06-28,East
2578,260,Table,Furniture,59121,4,2023-09-22,West
2579,260,Chair,Furniture,4908,1,2019-05-04,East
2580,260,Laptop,Electronics,330590,4,2023-11-27,North
2581,260,Tablet,Electronics,47750,2,2023-08-19,West
2582,261,Laptop,Electronics,337751,5,2025-10-29,South
2583,261,Keyboard,Accessories,2345,1,2025-10-29,South
2584,261,Table,Furniture,71442,4,2025-10-29,East
2585,261,Monitor,Electronics,50130,4,2025-10-29,South
2586,261,Table,Furniture,69050,4,2025-10-29,South
2587,261,Table,Furniture,52584,4,2025-10-29,South
2588,261,Laptop,Electronics,403497,5,2025-10-29,South
2589,262,Monitor,Electronics,35983,3,2023-03-31,South
2590,262,Sofa,Furniture,40289,2,2024-07-30,South
2591,262,Printer,Electronics,41725,3,2022-05-20,North
2592,262,Mouse,Accessories,7095,5,2022-08-01,North
2593,262,Headphones,Accessories,5451,2,2021-01-19,East
2594,262,Mouse,Accessories,8485,5,2022-06-24,North
2595,262,Printer,Electronics,38182,3,2022-09-01,East
2596,262,Chair,Furniture,4114,1,2023-04-03,North
2597,263,Printer,Electronics,16006,1,2024-11-11,North
2598,263,Chair,Furniture,11171,2,2024-11-03,West
2599,263,Monitor,Electronics,31345,3,2024-12-08,West
2600,263,Monitor,Electronics,68046,5,2024-11-29,West
2601,263,Tablet,Electronics,60975,3,2024-11-09,West
2602,263,Mouse,Accessories,4589,3,2024-10-22,North
2603,263,Chair,Furniture,5627,1,2024-12-10,South
2604,263,Desk,Furniture,23402,2,2024-10-31,South
2605,264,Desk,Furniture,16922,2,2022-11-08,South
2606,264,Table,Furniture,41660,3,2020-11-15,East
2607,264,Keyboard,Accessories,10941,5,2022-09-17,North
2608,264,Laptop,Electronics,72749,1,2024-04-12,West
2609,264,Sofa,Furniture,60711,3,2021-10-11,South
2610,264,Printer,Electronics,36940,3,2022-05-03,East
2611,264,Tablet,Electronics,54304,3,2023-02-28,North
2612,264,Table,Furniture,49777,3,2023-10-27,South
2613,264,Mouse,Accessories,1328,1,2022-10-03,East
2614,264,Laptop,Electronics,379073,5,2021-08-04,West
2615,264,Chair,Furniture,11046,2,2024-05-05,East
2616,264,Tablet,Electronics,47692,2,2021-03-20,South
2617,264,Monitor,Electronics,45292,4,2023-10-18,South
2618,264,Table,Furniture,47201,3,2023-03-08,North
2619,264,Mouse,Accessories,4902,3,2024-12-14,East
2620,265,Phone,Electronics,96482,3,2024-10-06,South
2621,265,Monitor,Electronics,19815,2,2024-12-14,North
2622,265,Printer,Electronics,15833,1,2024-12-13,South
2623,265,Tablet,Electronics,17849,1,2024-10-14,South
2624,265,Monitor,Electronics,35772,3,2024-10-01,West
2625,265,Mouse,Accessories,3568,2,2024-11-10,North
2626,266,Mouse,Accessories,1458,1,2021-07-27,North
2627,266,Laptop,Electronics,165241,2,2022-01-06,East
2628,266,Mouse,Accessories,5809,4,2024-05-19,East
2629,266,Monitor,Electronics,60639,5,2024-05-25,North
2630,266,Phone,Electronics,93323,3,2022-12-20,West
2631,266,Laptop,Electronics,64832,1,2024-09-10,South
2632,267,Sofa,Furniture,25367,1,2024-01-04,East
2633,267,Table,Furniture,61855,5,2023-10-19,South
2634,267,Phone,Electronics,142753,5,2024-03-10,East
2635,267,Table,Furniture,33693,2,2023-10-24,West
2636,267,Table,Furniture,55131,4,2024-05-17,West
2637,267,Sofa,Furniture,97658,4,2023-10-27,South
2638,267,Tablet,Electronics,110959,5,2023-05-05,East
2639,267,Printer,Electronics,27011,2,2022-11-25,South
2640,267,Laptop,Electronics,411896,5,2024-09-23,West
2641,267,Monitor,Electronics,40412,4,2023-03-17,South
2642,267,Mouse,Accessories,4019,3,2023-06-06,West
2643,267,Monitor,Electronics,49084,4,2024-08-17,West
2644,267,Mouse,Accessories,2472,2,2024-06-29,West
2645,267,Desk,Furniture,24995,3,2024-08-09,North
2646,267,Chair,Furniture,22372,5,2023-12-25,East
2647,268,Monitor,Electronics,24759,2,2023-04-01,East
2648,268,Sofa,Furniture,117844,5,2023-11-08,East
2649,268,Monitor,Electronics,10675,1,2024-03-09,North
2650,268,Tablet,Electronics,19278,1,2024-04-08,South
2651,268,Laptop,Electronics,64369,1,2023-12-01,North
2652,268,Tablet,Electronics,18795,1,2024-01-26,West
2653,269,Monitor,Electronics,50630,5,2021-09-04,West
2654,269,Monitor,Electronics,40014,4,2019-12-19,East
2655,269,Printer,Electronics,14396,1,2019-12-06,West
2656,269,Mouse,Accessories,4163,3,2020-06-06,West
2657,269,Monitor,Electronics,40046,4,2022-02-05,East
2658,269,Laptop,Electronics,65905,1,2021-10-07,North
2659,270,Monitor,Electronics,35163,3,2026-01-03,North
2660,270,Mouse,Accessories,1680,1,2026-01-03,South
2661,270,Chair,Furniture,12333,3,2026-01-03,South
2662,270,Monitor,Electronics,24251,2,2026-01-03,South
2663,270,Headphones,Accessories,2419,1,2026-01-03,North
2664,270,Mouse,Accessories,5283,4,2026-01-03,East
2665,270,Tablet,Electronics,52110,3,2026-01-03,South
2666,270,Desk,Furniture,11861,1,2026-01-03,South
2667,271,Chair,Furniture,18716,4,2021-02-25,South
2668,271,Desk,Furniture,23295,2,2019-09-11,North
2669,271,Table,Furniture,17043,1,2020-04-21,East
2670,271,Sofa,Furniture,89490,4,2024-05-31,West
2671,271,Printer,Electronics,12132,1,2024-04-05,South
2672,271,Desk,Furniture,30043,3,2020-07-29,South
2673,271,Desk,Furniture,43664,4,2023-07-20,East
2674,271,Desk,Furniture,19745,2,2024-04-26,East
2675,272,Mouse,Accessories,5092,4,2024-12-28,North
2676,272,Desk,Furniture,8166,1,2024-12-18,North
2677,272,Desk,Furniture,33473,4,2024-12-29,South
2678,272,Chair,Furniture,8759,2,2024-09-19,South
2679,272,Sofa,Furniture,28660,1,2024-11-14,West
2680,272,Printer,Electronics,62941,4,2024-09-30,West
2681,272,Phone,Electronics,69971,2,2024-10-25,South
2682,272,Monitor,Electronics,65057,5,2024-12-27,North
2683,272,Laptop,Electronics,307150,5,2024-11-03,South
2684,272,Printer,Electronics,13786,1,2024-11-26,East
2685,272,Sofa,Furniture,82376,3,2024-11-13,West
2686,272,Phone,Electronics,121685,5,2024-12-15,North
2687,272,Phone,Electronics,62856,2,2024-10-29,North
2688,272,Tablet,Electronics,19610,1,2024-10-26,North
2689,273,Keyboard,Accessories,6589,3,2024-04-28,North
2690,273,Table,Furniture,41700,3,2024-05-22,West
2691,273,Table,Furniture,34020,2,2024-06-19,West
2692,273,Desk,Furniture,20354,2,2023-10-08,North
2693,273,Printer,Electronics,59892,4,2024-03-28,East
2694,273,Headphones,Accessories,8303,3,2023-09-26,East
2695,273,Phone,Electronics,85183,3,2024-03-20,East
2696,273,Headphones,Accessories,13307,5,2024-03-24,West
2697,273,Keyboard,Accessories,4534,2,2024-06-24,West
2698,273,Desk,Furniture,46730,5,2023-10-05,West
2699,273,Sofa,Furniture,53388,2,2024-03-21,South
2700,274,Laptop,Electronics,229226,3,2025-06-10,North
2701,274,Desk,Furniture,10188,1,2025-06-10,North
2702,274,Laptop,Electronics,386534,5,2025-06-10,South
2703,274,Phone,Electronics,139898,5,2025-06-10,North
2704,274,Chair,Furniture,24206,5,2025-06-10,North
2705,274,Keyboard,Accessories,3936,2,2025-06-10,East
2706,274,Laptop,Electronics,269931,4,2025-06-10,West
2707,274,Printer,Electronics,60651,5,2025-06-10,West
2708,274,Mouse,Accessories,5579,4,2025-06-10,North
2709,274,Tablet,Electronics,46466,2,2025-06-10,South
2710,274,Tablet,Electronics,80004,4,2025-06-10,West
2711,274,Chair,Furniture,4311,1,2025-06-10,West
2712,274,Laptop,Electronics,218140,3,2025-06-10,South
2713,274,Tablet,Electronics,50219,3,2025-06-10,South
2714,275,Tablet,Electronics,16621,1,2024-04-04,West
2715,275,Mouse,Accessories,4581,3,2023-10-17,East
2716,275,Desk,Furniture,35069,4,2020-02-02,South
2717,275,Desk,Furniture,33855,3,2019-02-11,North
2718,275,Table,Furniture,67622,5,2023-12-23,West
2719,275,Phone,Electronics,48500,2,2022-07-22,East
2720,275,Monitor,Electronics,66062,5,2020-07-19,North
2721,275,Table,Furniture,69530,5,2024-07-10,East
2722,275,Sofa,Furniture,133163,5,2024-09-08,North
2723,276,Sofa,Furniture,41403,2,2023-08-08,South
2724,276,Mouse,Accessories,3843,3,2024-11-10,West
2725,276,Table,Furniture,12665,1,2024-11-24,South
2726,276,Printer,Electronics,12225,1,2023-05-18,North
2727,276,Printer,Electronics,13927,1,2024-01-10,North
2728,276,Desk,Furniture,33954,4,2023-08-30,East
2729,276,Laptop,Electronics,128371,2,2024-10-03,North
2730,276,Chair,Furniture,17996,4,2023-09-06,North
2731,276,Table,Furniture,34019,2,2024-08-06,West
2732,276,Printer,Electronics,14692,1,2024-07-27,West
2733,276,Mouse,Accessories,1557,1,2023-06-10,East
2734,277,Tablet,Electronics,17812,1,2023-07-08,West
2735,277,Keyboard,Accessories,1692,1,2022-09-01,West
2736,277,Table,Furniture,63588,4,2023-12-15,West
2737,277,Keyboard,Accessories,1974,1,2024-03-28,West
2738,277,Table,Furniture,13288,1,2023-10-19,South
2739,277,Chair,Furniture,15509,3,2024-01-30,West
2740,277,Keyboard,Accessories,3851,2,2023-06-01,North
2741,277,Desk,Furniture,17696,2,2024-04-26,South
2742,277,Table,Furniture,56535,4,2023-02-15,East
2743,277,Keyboard,Accessories,3319,2,2024-03-15,East
2744,277,Mouse,Accessories,4610,3,2024-10-08,North
2745,277,Keyboard,Accessories,5574,3,2022-07-31,West
2746,278,Laptop,Electronics,73951,1,2023-01-20,North
2747,278,Mouse,Accessories,2894,2,2023-07-26,North
2748,278,Tablet,Electronics,56955,3,2022-11-04,North
2749,278,Desk,Furniture,58126,5,2023-01-17,North
2750,278,Printer,Electronics,64307,5,2024-04-27,North
2751,278,Laptop,Electronics,346846,5,2023-01-14,North
